word,Humor
bedspread,2.5
colonel,2.18181818181818
bulkhead,2.58333333333333
branch,2.27586206896552
greaser,3.05128205128205
globe,2.44117647058824
posse,2.92857142857143
holy,2.125
height,2.10810810810811
sparkle,3.0625
clover,2.64
armchair,2.24242424242424
chassis,2.90322580645161
cage,2.55263157894737
dope,3.19444444444444
rich,2.6
plaintiff,1.8780487804878
sling,2.73913043478261
worship,2.03125
team,2.13513513513514
crisis,1.83333333333333
sighting,2.15625
little,2.29032258064516
science,2.21875
thud,3.08108108108108
paddle,2.52380952380952
forger,2.29411764705882
dial,2.20588235294118
ham,2.67857142857143
syndrome,2.075
tortoise,3.04
sprint,2.30769230769231
wrinkle,2.82142857142857
pulse,1.92307692307692
spacing,1.73333333333333
saver,2.03571428571429
icon,2
mart,1.97297297297297
hairpin,2.03030303030303
clap,2.69387755102041
bedtime,2.09090909090909
fondue,2.77142857142857
relief,2.55172413793103
snag,2.90322580645161
inlet,2.39285714285714
grocer,2.8
bouncer,2.72972972972973
snot,3.15384615384615
warlord,1.93333333333333
retail,2.07142857142857
birthplace,1.80555555555556
lobster,3
sparrow,2.17857142857143
ailment,1.71052631578947
doghouse,2.8
reason,2.08333333333333
dismay,1.59459459459459
slate,2.23333333333333
money,2.25
sleigh,2.4
vein,1.81818181818182
clinic,1.88
remove,1.80555555555556
creed,2.12903225806452
starlet,2.35294117647059
rink,2.16216216216216
tax,1.44827586206897
slumber,2.65217391304348
schoolgirl,2.71052631578947
natural,2.21428571428571
suede,2.40540540540541
backseat,2.27272727272727
backyard,1.78125
sewing,2.2258064516129
beret,2.59375
bellow,3.09677419354839
tiptoe,2.9375
dough,2.20833333333333
vegan,2.60526315789474
vaccine,1.88571428571429
playroom,2.76470588235294
blotter,2.93103448275862
charm,2.2258064516129
felon,1.81481481481481
stout,2.88571428571429
joust,2.84848484848485
amber,2.12121212121212
reflex,2.56756756756757
shroud,2.44117647058824
wit,3.14285714285714
spotter,2.31034482758621
pasta,2.59459459459459
mambo,3.25
brimstone,2.79411764705882
goof,3.47058823529412
mongrel,2.97142857142857
mayday,2.52941176470588
anthill,2.38888888888889
bustle,2.9375
drop,2.06666666666667
kiwi,3.2
railroad,1.6
crew,2.06060606060606
dam,2.26666666666667
varmint,3.56756756756757
tap,2.37837837837838
burrow,2.42307692307692
stadium,2.11627906976744
soviet,2.25
peeper,3.22857142857143
sword,2.27586206896552
pal,2.56410256410256
hive,2.29411764705882
mushroom,2.92307692307692
fleece,2.5
duel,2.23333333333333
flair,2.81081081081081
tuna,2.64705882352941
nature,2.2
skull,2.07142857142857
phrase,1.96969696969697
transcript,1.97142857142857
structure,2.20689655172414
blacklist,1.82142857142857
clamp,2.75
coast,2.10344827586207
apex,2.62068965517241
lobe,2.88235294117647
cooking,1.94117647058824
suitcase,2.2
serve,2.23529411764706
chunk,2.83333333333333
gush,3.02941176470588
campaign,2.03225806451613
graft,2.24390243902439
mistress,2.66666666666667
transfer,2
pale,2.26470588235294
modern,2.28125
line,2.05555555555556
thermos,2.28571428571429
meadow,2.42857142857143
paw,2.375
wormhole,2.6551724137931
boarder,2.05405405405405
essence,2.08823529411765
boardroom,2.16666666666667
eyeful,2.75
champ,2.65909090909091
neuter,2.67567567567568
kit,2.66666666666667
lure,2.34210526315789
snorkel,2.75
hedge,2.44117647058824
piece,2.16129032258065
scrabble,2.66666666666667
rugby,2.48
bugler,2.33333333333333
carpet,2.3
tanker,2.40625
curry,2.44444444444444
palm,2.05714285714286
bandit,2.325
mash,2.72972972972973
boyfriend,2.39473684210526
bonus,2.19565217391304
charade,3.11111111111111
offspring,3.10526315789474
shakedown,2.43478260869565
drawbridge,2.55555555555556
godson,2.6875
clothesline,2.44444444444444
gain,2.08571428571429
guard,1.82142857142857
insight,2.125
sandstorm,2.04761904761905
tape,2.37931034482759
custard,2.90625
style,2.26923076923077
nymph,3.33333333333333
ashtray,2.09302325581395
bunk,2.96
sale,2.15151515151515
hack,3
yolk,2.82352941176471
slack,2.3448275862069
rummage,3.06451612903226
ruling,1.94594594594595
breakdown,1.97142857142857
brisket,2.60714285714286
foyer,2.275
teal,2.11428571428571
wench,2.90697674418605
twig,2.52941176470588
viewpoint,2.05714285714286
sled,2.45454545454545
stooge,3.81818181818182
hideout,2.08823529411765
doggy,2.82142857142857
spokesman,1.77777777777778
escape,2.48275862068966
adder,2.125
crust,2.27777777777778
muffin,3.05714285714286
scum,2.8125
prom,2.45833333333333
scuttle,3
kitchen,2.15625
roach,2.55555555555556
compass,2.6551724137931
success,2.11428571428571
mullet,3.34375
heaven,2
husband,2.03846153846154
chick,3
talker,2.41666666666667
thyroid,1.8695652173913
reefer,3.36842105263158
bow,2.59259259259259
lord,2.25806451612903
tube,2.53846153846154
penance,2.11111111111111
invoice,1.96774193548387
wreath,2.07894736842105
maid,2.02857142857143
software,1.77777777777778
newsreel,2.37142857142857
caller,2.26315789473684
rating,2
rickshaw,3.21951219512195
building,1.875
spoonful,2.27777777777778
hill,1.89655172413793
symptom,2.08108108108108
wild,2.56521739130435
gourd,3.23076923076923
plant,2.22222222222222
earnest,2.28205128205128
backroom,2.25925925925926
timing,2.36363636363636
normal,2.18518518518519
traverse,2.33333333333333
motive,2.17948717948718
debut,2.27027027027027
charter,2.03448275862069
pucker,3.39473684210526
menace,2.09090909090909
humpback,3.02777777777778
moose,3.10344827586207
daddy,2.37837837837838
chorus,2.17391304347826
refuge,1.68421052631579
curtain,2.16129032258065
comfort,2.53846153846154
gulp,2.64705882352941
seating,1.81481481481481
guy,2.46875
rooms,2.375
cookie,3.12903225806452
converse,2.29545454545455
fryer,2.03125
substance,2.38461538461538
shelf,2.13513513513514
nest,2.03125
fault,2.02941176470588
spinster,2.81081081081081
hussy,3.71052631578947
courage,2.23076923076923
accent,2.35294117647059
bruise,2.08571428571429
starfish,2.5
bank,2.20689655172414
sardine,2.71052631578947
sub,2.15151515151515
forfeit,1.65
meal,2.08823529411765
sister,2.4375
kisser,3.30769230769231
treadmill,2.32258064516129
lion,2.10810810810811
fluke,3.18604651162791
depth,2.03333333333333
pussy,3.4
outrage,2.10714285714286
figment,2.63157894736842
grasp,2.4
airspeed,2.5
turtle,2.66666666666667
transient,1.97142857142857
penchant,2.5625
lore,2.77272727272727
whelp,2.73170731707317
hick,3.10526315789474
lake,2.26315789473684
dot,2.33333333333333
tram,2.79411764705882
incest,1.61363636363636
snake,2
booze,3
palate,2.24242424242424
sixteen,1.7741935483871
croak,2.91428571428571
rental,1.84615384615385
earnings,2.24137931034483
riddance,2.48717948717949
sigh,2.53571428571429
rabies,2.23333333333333
tan,1.88888888888889
fusion,2.21428571428571
trample,2.27272727272727
grief,1.48148148148148
wasteland,2.25
width,1.9375
damsel,2.64
ounce,2.1
tale,1.95833333333333
miner,2.18918918918919
pause,2.08571428571429
ping,2.875
birthday,2.66666666666667
meaning,2.18181818181818
large,1.96774193548387
franc,2.28260869565217
fool,2.81818181818182
bias,1.94117647058824
feel,1.85185185185185
prompt,1.91428571428571
alien,2.46875
haul,2.15151515151515
pint,2.71428571428571
tech,1.96666666666667
canal,2.64516129032258
adept,2.11111111111111
discount,2.25806451612903
hide,2.20588235294118
drag,2.33333333333333
alpha,2.35483870967742
trap,2.04545454545455
bill,2.08571428571429
cockroach,2.88235294117647
embrace,2.23333333333333
market,2.04347826086957
grandstand,2.64285714285714
ruse,2.87878787878788
satyr,3.375
spoil,2.125
farmland,1.84848484848485
genre,2.43243243243243
empty,1.71428571428571
give,1.90625
lapdog,3.1875
doze,2.46153846153846
sofa,2.08571428571429
man,2.0952380952381
chat,2.41304347826087
measure,2.075
start,2.05555555555556
pink,2.53333333333333
stronghold,2
playmate,3.08823529411765
borough,2.3
harvest,2.52777777777778
cult,2.375
sinker,2.86486486486486
chiffon,2.56756756756757
decay,1.8125
blackbird,2.30232558139535
presence,2.10344827586207
case,1.9
chord,2.04347826086957
item,2.3125
graphite,2.31034482758621
jar,2.03125
knighthood,2.42105263157895
bliss,2.35714285714286
listen,2.37931034482759
wet,3.05882352941176
cry,1.6969696969697
pencil,2.15625
quartet,2.52777777777778
cloth,2.02857142857143
percent,2.06060606060606
cure,2.25
shanty,3.13333333333333
priesthood,2.07894736842105
orgy,3.28125
airway,2.20833333333333
bobsled,3.22857142857143
pigeon,2.24242424242424
esteem,2.24390243902439
pillage,2.23333333333333
shipwreck,2.23529411764706
lead,2.3
gumbo,2.80555555555556
mining,2.25581395348837
prep,2.51724137931034
fielder,2.29032258064516
chromium,2.33333333333333
greyhound,2.46341463414634
pasty,3.57142857142857
veal,2.15151515151515
facial,2.76470588235294
watchdog,2.85185185185185
railway,2.1
hassle,1.84375
crimson,2.25
lesson,2.07407407407407
rite,2
crater,2.16666666666667
rustler,3.16666666666667
jelly,3.125
furlough,2.625
rotor,2.28125
faction,2.04
waltz,2.39473684210526
heat,2.17391304347826
good,2.23684210526316
zigzag,3.11363636363636
ford,2.02631578947368
wear,2.18518518518519
red,2.23529411764706
shy,1.85714285714286
fluff,3.72413793103448
design,2.03225806451613
jeans,2.24137931034483
soapbox,2.76666666666667
millionth,2
consort,2.25714285714286
mite,1.91489361702128
credit,1.91304347826087
pane,1.83870967741935
ferret,3
tin,2
sense,2.175
nickname,2.44117647058824
glass,2.10344827586207
drunk,2.75862068965517
sheepdog,3.4
salve,2.41935483870968
crime,1.79411764705882
thick,2.64864864864865
curl,2.10526315789474
swift,2.13513513513514
fruitcake,3.83333333333333
lightbulb,1.975
oomph,3.93333333333333
rev,2.375
fillet,2.61290322580645
lab,1.92857142857143
couch,2.32352941176471
vow,1.74193548387097
chopper,2.45454545454545
cottage,2.33333333333333
scurry,2.96774193548387
womb,2.73529411764706
scoop,2.51111111111111
watch,2.03225806451613
watcher,2.06896551724138
yarn,2.59375
cooker,2.2093023255814
fringe,2.70967741935484
vulture,2.21212121212121
high,2.61111111111111
reject,2.225
vacuum,2.38709677419355
striptease,3.57142857142857
hardship,1.73913043478261
puke,2.73529411764706
cave,2.21212121212121
central,2.15151515151515
ripple,2.75862068965517
abyss,2.03125
turkey,3.21428571428571
alert,2.32432432432432
scale,2.15625
charcoal,2.34285714285714
pea,3.03448275862069
account,2.05263157894737
hobby,2.40625
smirk,3.3125
challenge,2.25714285714286
breath,1.72727272727273
pomp,2.84848484848485
kerchief,3.05882352941176
dent,2
commie,3.24324324324324
contact,2.18421052631579
stapler,2.40625
walrus,3
median,2.35714285714286
stag,2.5
disdain,1.92307692307692
glare,2.05405405405405
mill,2.30555555555556
sweat,2.2258064516129
deadline,1.97368421052632
cyclone,2
casket,1.37931034482759
fragrance,2.29411764705882
cauldron,2.43333333333333
leaf,2.29032258064516
flatfoot,2.84848484848485
twilight,2.33333333333333
chant,2.16666666666667
pasture,2.17241379310345
button,2.42307692307692
shindig,3.58620689655172
maker,2.27777777777778
murmur,2.8125
nude,3.35294117647059
crossbow,2.33333333333333
whole,2
nightgown,2.55555555555556
brunette,2.11538461538462
texture,2.2093023255814
elm,2.13333333333333
honey,2.52777777777778
parka,2.45454545454545
tear,1.83333333333333
culture,2.03333333333333
aspect,2.33333333333333
slit,2.83870967741935
organ,2.29166666666667
platform,1.875
yield,1.94444444444444
squirt,3.57575757575758
rod,2.3
guano,3.14285714285714
racist,1.54054054054054
sideshow,2.52777777777778
weasel,3.6875
weekly,2.14285714285714
stride,2.4375
timber,2.89285714285714
boyhood,2.41025641025641
patriot,2.03225806451613
oddball,3.30769230769231
blame,1.8
probate,2.24242424242424
need,1.9
beeswax,3.37931034482759
antique,2.06666666666667
padding,2.46875
barrage,2.37837837837838
draft,1.91428571428571
bay,2.23333333333333
jihad,1.88372093023256
gargle,3.26470588235294
pretzel,2.76666666666667
issue,2.23684210526316
tuba,2.89655172413793
heartburn,2.375
taboo,2.93023255813953
python,2.27272727272727
pastime,1.92307692307692
factor,1.86666666666667
cesspool,3.34782608695652
briefcase,2.13793103448276
arson,1.775
sludge,2.875
county,2.18518518518519
frisk,2.96551724137931
hull,2.44444444444444
clam,2.48717948717949
gopher,3.35897435897436
file,1.86206896551724
stump,2.89130434782609
fury,2.52
fauna,2.75862068965517
darling,2.78260869565217
weight,2.2962962962963
lip,2.12
patter,2.38095238095238
tick,2.5
museum,1.95833333333333
giant,2.77777777777778
second,2.23333333333333
shocker,2.58620689655172
bag,2.63636363636364
sideline,2.34146341463415
ticker,2.72972972972973
content,2.7037037037037
keepsake,2.05
gold,2.22857142857143
bloomers,3.58333333333333
template,1.76470588235294
streamline,1.96428571428571
master,2.31111111111111
taker,1.78947368421053
gardener,2
polish,2.57894736842105
vine,2.35135135135135
meter,2.3448275862069
raccoon,2.75
mandate,1.81818181818182
buffoon,3.88888888888889
blackjack,2.89473684210526
push,2.17241379310345
veto,2.25
pretext,2.03125
bile,2.25714285714286
breakup,1.84375
bite,2.24324324324324
traffic,2.16216216216216
porthole,2.56521739130435
spark,2.69230769230769
glucose,2.2972972972973
doughnut,2.8125
heirloom,2.52941176470588
bubble,3
weeds,2.25714285714286
portion,2.14634146341463
ear,2.275
syrup,2.69444444444444
axle,2.4
conquest,2.5625
notch,2.87234042553191
fowl,2.48
washroom,2.625
caveman,3.03333333333333
lifeguard,2.16
digest,2.58620689655172
pulley,2.57575757575758
attic,2.25
girder,2.67647058823529
placement,2.34782608695652
lightweight,2.80769230769231
swarm,2.43243243243243
handgun,1.83333333333333
threshold,1.91891891891892
breakfast,2.35294117647059
contempt,1.80434782608696
clasp,2.41176470588235
perk,3.04651162790698
princess,2.7037037037037
common,2
prune,2.44444444444444
tooth,2.35897435897436
hex,2.78125
dust,2.02702702702703
tool,2.69767441860465
orbit,2.55263157894737
welcome,2.39393939393939
jam,2.6969696969697
drone,2.3448275862069
liquid,2.3125
panther,2.57575757575758
drainage,2.35714285714286
outlet,2.03225806451613
fan,2.44736842105263
prime,2.16666666666667
hoof,3.06451612903226
binder,2.20454545454545
turf,2.4047619047619
showbiz,2.22857142857143
seashore,2.20689655172414
panty,2.96551724137931
stagecoach,2.0952380952381
launch,2.29411764705882
spasm,3
limit,2.13333333333333
salmon,2.45714285714286
minefield,2.39285714285714
vowel,2.44827586206897
coffee,2.32558139534884
rent,1.84210526315789
zoom,3.04347826086957
stairway,2.1875
gin,2.52173913043478
wisdom,2.35714285714286
cheetah,2.48888888888889
handle,2
sunlight,2.6
morsel,2.73809523809524
huddle,2.54838709677419
snatcher,3.21212121212121
harem,2.72222222222222
flimsy,2.78571428571429
glide,2.5
handshake,2.26923076923077
plywood,2.24242424242424
thickness,2.61111111111111
jukebox,2.16666666666667
crash,1.73170731707317
stroll,2.24137931034483
scarf,2.525
bigot,1.88235294117647
binding,1.88571428571429
reader,2.08333333333333
fiver,3.11111111111111
fence,2.30434782608696
camping,2.52631578947368
grandson,2.52
bunkhouse,2.40740740740741
footage,2.14705882352941
loaf,2.72972972972973
hormone,2.56666666666667
knickers,3.56666666666667
infield,1.67567567567568
shovel,2.2
calf,2.36585365853659
chime,2.14634146341463
boutique,2.68
uproar,2.68421052631579
raisin,2.66666666666667
panties,3.64864864864865
ringer,2.14814814814815
backside,2.88235294117647
tension,2.25
lens,2.05882352941176
pirate,2.79411764705882
ordnance,2
duster,2.12903225806452
glee,2.80555555555556
outcast,1.9375
pubes,3.67741935483871
gamma,2.37837837837838
top,2.25
cola,2.02564102564103
cone,2.64516129032258
coil,1.77142857142857
jog,2.37142857142857
counter,2.07317073170732
midwife,2.44444444444444
sergeant,1.83783783783784
caper,3
onset,1.92
guess,2.12903225806452
clear,2
rampart,2.58333333333333
notion,2.20689655172414
treasure,2.43589743589744
sweetheart,2.91176470588235
dusk,1.93103448275862
bird,2.68965517241379
downfall,1.91666666666667
hail,1.91428571428571
hooch,3.65853658536585
neutron,2.16129032258065
jury,1.97222222222222
mobster,2.25
stealth,2
butler,2.58823529411765
breeze,2.15384615384615
mildew,2.16
sec,2.4375
jacket,2.19354838709677
scribble,2.62068965517241
dullard,2.73684210526316
shoelace,2.25714285714286
shark,2.17142857142857
unrest,1.76470588235294
port,2.175
cloak,2.25714285714286
gig,2.96875
bistro,2.33333333333333
crate,1.91666666666667
trademark,2.07692307692308
compress,2.13513513513514
street,1.88636363636364
whiskers,2.84615384615385
headlight,2.5
boil,2.20689655172414
break,2.03448275862069
music,2.5
gumption,3.05882352941176
nightfall,2.54838709677419
tightrope,2.64102564102564
corset,2.56818181818182
camper,2.35714285714286
birdie,3.25
bright,2.22222222222222
proton,2.23076923076923
footprint,2.24242424242424
donor,1.75
siren,2.375
nimrod,3.48275862068966
yoga,2.67741935483871
friend,2.67741935483871
membrane,2.78947368421053
sauce,2.33333333333333
quad,2.43243243243243
business,2.06896551724138
wearer,2.3448275862069
problem,1.87878787878788
racetrack,2.18181818181818
motif,2.60606060606061
welder,1.9
wood,2.65714285714286
sound,2.375
sick,1.84615384615385
sniper,1.76190476190476
goblin,3.175
scalpel,1.8125
runner,2.43333333333333
maxim,2.57142857142857
belief,2.14285714285714
flower,2.25
popcorn,2.46428571428571
coal,1.9
spittoon,3.5
species,2.25
winner,2.4
southeast,1.83333333333333
squire,2.28125
sax,3.03703703703704
guesswork,2.30769230769231
nerve,2.2962962962963
mint,2.46428571428571
mouthful,3.03125
rose,2.36363636363636
vat,2.17073170731707
father,2.44444444444444
rook,2.6
dosage,2.14285714285714
struggle,2
skylight,2.25581395348837
parrot,2.7037037037037
balance,2.06451612903226
spinner,2.37931034482759
ballast,2.42105263157895
main,1.9375
locksmith,2.29545454545455
spindle,2.6875
whine,2.83333333333333
grapefruit,2.36111111111111
cog,2.90322580645161
cork,2.68888888888889
peacetime,2.14285714285714
wobble,3.15384615384615
sweep,2.33333333333333
juncture,2.56521739130435
poker,2.74285714285714
voyage,2.21052631578947
complex,1.87096774193548
soybean,2.4390243902439
tiger,2.33333333333333
doorknob,2.55
blade,2.2258064516129
visa,1.61538461538462
chief,2.21428571428571
deed,2.57575757575758
romance,2.48275862068966
jingle,3.2
lint,2.32352941176471
tibia,2.46153846153846
squawk,3.41860465116279
starling,2.84615384615385
yank,3.31578947368421
counsel,2.22857142857143
corral,2.21875
graph,2.0952380952381
keyboard,2.09677419354839
gun,1.44
taste,2.30555555555556
skeet,3.21875
lotion,2.65625
ride,2.39285714285714
carcass,2.425
clove,2.21428571428571
chore,2.2
stripper,3.43478260869565
whim,3.03125
sawdust,2.12903225806452
teaspoon,2.44444444444444
go,1.96666666666667
refund,2.12
skunk,2.625
ramble,3.10714285714286
flagship,2.36
wall,2.21212121212121
popper,3.11538461538462
smooch,3.33333333333333
upper,2.21621621621622
boiler,2.21212121212121
layer,3.05
glimpse,1.96969696969697
heartache,1.73170731707317
air,2.08823529411765
growth,2.625
gangway,2.46428571428571
spur,2.6551724137931
angel,2.08571428571429
rewrite,2
warlock,2.8125
roulette,2.52
plating,1.96875
talcum,2.79411764705882
ton,2.22727272727273
semen,2.96428571428571
wriggle,3.44117647058824
montage,2.75609756097561
client,2.30555555555556
stitch,2.5609756097561
bleeder,2.4
veil,2.34375
artist,2.48648648648649
swat,2.63888888888889
burden,1.73529411764706
broth,2.42424242424242
dread,1.58333333333333
lack,1.92
vineyard,2.28205128205128
minor,1.92682926829268
surf,2.67647058823529
inkling,2.73076923076923
preview,2.46875
cunt,2.96551724137931
mischief,2.54838709677419
dozen,1.82926829268293
pizza,2.37837837837838
mentor,1.76666666666667
sovereign,2.08108108108108
string,2.06666666666667
bra,3.16666666666667
mirror,2.25641025641026
pill,2.16666666666667
fruit,2.1875
waddle,4.04545454545455
interest,2.15789473684211
ranger,2.32352941176471
neon,2.5
willow,2.69565217391304
sodium,1.82352941176471
fin,2.6551724137931
mum,2.86206896551724
victim,1.57142857142857
lightness,2.13333333333333
repose,1.82142857142857
mire,2.1875
scuffle,2.5
soldier,1.93939393939394
social,2.27906976744186
hare,2.875
member,2.58695652173913
meringue,3.04166666666667
people,2.19444444444444
fraud,1.90697674418605
clean,2.14634146341463
penguin,2.86666666666667
highness,2.75
coat,2.02564102564103
squirm,3.21875
dazzle,2.975
fanfare,2.86111111111111
wanton,3.02439024390244
cowgirl,2.93548387096774
dropout,2.09302325581395
meantime,1.82857142857143
chain,1.93333333333333
piss,3.07142857142857
forceps,2.33333333333333
baby,2.55555555555556
bomb,2
chapter,2
wallet,2.02941176470588
clone,2.53333333333333
round,2.4
nighttime,2.2
scanner,2.06060606060606
anthrax,1.76470588235294
ghoul,3.09375
cup,2.25806451612903
hammock,2.19444444444444
thumb,2.37142857142857
exit,1.94285714285714
whip,2.85714285714286
catchphrase,2.61904761904762
motion,1.77777777777778
spring,2.61538461538462
flier,2.48148148148148
step,1.97058823529412
inn,2.125
hero,2.23529411764706
yodel,3.44117647058824
sidewalk,2.38709677419355
culprit,2.44827586206897
outburst,2.76666666666667
steroid,2.08695652173913
dorm,2.3448275862069
clump,2.63888888888889
close,2.3
brow,2
canvass,2.13513513513514
note,2.23076923076923
undress,2.72222222222222
shape,2.07894736842105
landscape,2.40740740740741
oodles,3.84
brood,2.22857142857143
splint,2.45833333333333
realist,2
poise,2.56666666666667
badge,2.28125
pepper,2.14285714285714
tropic,2.04651162790698
backdrop,2.16666666666667
douche,3.86111111111111
marriage,2.69565217391304
pictures,2.32142857142857
clobber,3.44444444444444
plaything,3.11764705882353
breeder,2.34883720930233
rule,2
lunge,2.36
scissors,2.36111111111111
poet,2.32258064516129
resin,2.40740740740741
cascade,2.22857142857143
search,2.32352941176471
slap,2.16129032258065
transplant,2.12903225806452
nasal,2.51111111111111
password,2.03125
cost,2.24137931034483
canteen,2.25714285714286
delta,2.3448275862069
tidings,2.57575757575758
limb,2.13333333333333
roe,2.44736842105263
lily,2.59459459459459
hometown,2.23076923076923
swap,2.7037037037037
homage,2.28571428571429
hoard,2.56521739130435
control,1.92857142857143
coupling,3.07692307692308
speedboat,2.32352941176471
address,1.6
shelter,2.14285714285714
ease,2.23333333333333
corpse,1.87878787878788
measles,1.4375
siege,1.82758620689655
encore,2.47368421052632
precious,2.88461538461538
courthouse,2.02857142857143
raffle,2.58064516129032
otter,2.9375
buffer,2.47368421052632
leopard,2.12903225806452
bowl,2.42857142857143
doomsday,1.91891891891892
muse,2.27272727272727
earful,2.55882352941176
audit,1.91176470588235
brook,2.13953488372093
pitcher,2.20588235294118
print,1.92
devil,2.13793103448276
spouse,2.38235294117647
book,2.14814814814815
mood,2.575
outlaw,2.34615384615385
whatnot,2.94444444444444
maple,2.34285714285714
perch,2.27272727272727
plaque,2.2258064516129
bloodhound,1.97222222222222
copier,2.575
poison,1.66666666666667
pansy,3.41860465116279
sorrow,1.47058823529412
gossip,2.2962962962963
thunder,2.32258064516129
setback,1.83333333333333
advance,1.8125
napalm,2.425
arrest,1.72727272727273
tutu,3.56666666666667
sink,2.48148148148148
crowd,2.43478260869565
dugout,2.4
risk,2
flute,2.44117647058824
wrapper,2.55555555555556
freeway,1.94594594594595
herald,2.6
vector,2.12121212121212
hundred,2.07142857142857
rub,2.58620689655172
soul,2.09375
roadhouse,2.32258064516129
cleanup,2.19512195121951
bone,2.80487804878049
lancer,2.35483870967742
treat,2.73529411764706
muskrat,3.05
bearings,2.09677419354839
comment,2.32142857142857
prince,2.56666666666667
lipstick,2.48484848484848
stab,1.66666666666667
assault,1.69444444444444
snarl,2.75
mixture,2.55172413793103
toga,3.35714285714286
pain,1.39393939393939
searchlight,1.93023255813953
petal,2.16129032258065
founder,2.07692307692308
quiche,3.19565217391304
misuse,1.85714285714286
hippie,3.21428571428571
elder,2.41666666666667
cliff,2.26470588235294
sequence,2.4375
noble,2.28571428571429
trustee,1.73076923076923
shave,2.03333333333333
forecast,2.17142857142857
twirl,2.5
phlegm,2.90322580645161
distance,1.88571428571429
foothold,2.12121212121212
bitch,2.5
corkscrew,2.54054054054054
dustpan,2.08571428571429
moon,2.36666666666667
convent,2.42857142857143
solvent,1.72727272727273
hallway,1.9375
miss,2.27586206896552
bookshop,2.34090909090909
bebop,3.93103448275862
bracket,2.33333333333333
saddle,2.57894736842105
conscience,1.91428571428571
thug,2.29411764705882
highland,1.97368421052632
return,2
flue,2.79310344827586
pug,2.83333333333333
river,2.34285714285714
rhythm,2.38235294117647
desert,1.75675675675676
velour,2.79545454545455
goalie,2.53571428571429
tackle,1.89285714285714
reproach,2.08571428571429
hooter,4.125
hatchet,2.25
canyon,2.27272727272727
shoot,1.83870967741935
header,2.5
trinket,2.89189189189189
trapper,2.47222222222222
splash,2.76
prose,2.38461538461538
million,2.02857142857143
dike,3.11111111111111
meet,2.66666666666667
static,2.1
fiction,2.48484848484848
acclaim,1.66666666666667
damper,2.35294117647059
gutter,2.72413793103448
ridge,2.24
lunch,2.42424242424242
suspense,2.33333333333333
courtship,2.3125
voodoo,3.20588235294118
soup,2.26666666666667
zip,2.625
hop,2.73076923076923
jot,2.87878787878788
doll,2.15151515151515
four,2.33333333333333
pong,3.0625
necklace,2.48387096774194
gear,2.35483870967742
class,2.5
tune,2.27777777777778
nanny,2.73170731707317
parole,1.96969696969697
smog,2.38235294117647
canvas,2.08823529411765
slur,2.23333333333333
yellow,1.88888888888889
bulldog,2.2258064516129
ancient,2.16129032258065
clipping,2.16666666666667
caress,2.59375
ditch,2.53125
lilac,2.2
mafia,2.36111111111111
strand,2.03030303030303
web,2.59375
page,2.34210526315789
godsend,2.28571428571429
frenzy,2.83783783783784
shawl,2.39285714285714
compost,2.31707317073171
guide,2.03225806451613
era,2.22222222222222
stardom,2.21621621621622
ambience,2.6
dagger,1.76470588235294
horseman,2.70731707317073
jug,3.09677419354839
hunt,1.90909090909091
bookie,2.93548387096774
gentile,2.46875
fighter,2.03846153846154
dwelling,2.6
painter,2
appeal,2.24324324324324
carriage,1.96
potty,3.32258064516129
loom,2.26315789473684
beauty,2.35
housework,1.89655172413793
tussle,2.70588235294118
outline,2.16
stinger,2.65116279069767
upset,1.77142857142857
self,2
grade,1.53125
longboat,2.32432432432432
solid,2.33333333333333
singer,2.57575757575758
debt,1.51612903225806
aid,2.05405405405405
hay,2.6
madness,2.22222222222222
lever,2.46875
supply,2.25714285714286
raincoat,2.25925925925926
mansion,2
boogie,3.67567567567568
grandeur,2.4
athlete,1.90909090909091
kindred,1.88
folklore,2.525
drain,2.28571428571429
taunt,2.4
war,1.34210526315789
torque,2.46153846153846
jungle,2.45098039215686
pollen,2.03703703703704
antiques,2.37037037037037
freighter,2.27586206896552
cheapskate,3.02564102564103
wardrobe,2.08823529411765
thirst,2
fawn,2.78571428571429
peak,2.6
lag,2.17647058823529
portrait,2.08108108108108
farce,2.9
pageant,2.55172413793103
cherub,2.77142857142857
script,1.91666666666667
gothic,2.21621621621622
speedway,2.47222222222222
look,2.32352941176471
pride,2.26666666666667
lisp,2.78571428571429
demise,1.86363636363636
one,2.05555555555556
crab,2.6551724137931
request,1.81818181818182
household,2
haystack,2.44186046511628
leper,2.1219512195122
lava,2.55555555555556
steamer,2.78947368421053
route,2.23529411764706
chisel,2.96428571428571
clog,2.91891891891892
leech,2.47058823529412
zenith,2.59375
bosom,3.06666666666667
level,1.86206896551724
bend,2.19444444444444
cyst,2.225
tablet,2.19354838709677
puzzle,2.78787878787879
gravel,2.30555555555556
asset,2.24
nostril,2.93103448275862
childbirth,2.25806451612903
tank,2.11428571428571
moonshine,2.88235294117647
bridesmaid,2.51515151515152
poodle,3.11428571428571
tender,2.40625
crumb,3.03125
nappy,3.59259259259259
dispatch,2.28125
pound,2.62962962962963
keen,2.625
depot,2.47058823529412
playboy,3.03225806451613
excess,2.03571428571429
boatman,2.59259259259259
knock,2.64864864864865
spa,2.2258064516129
rerun,2.6
matrix,2.55
den,2.16666666666667
biceps,2.04166666666667
cahoots,3.88888888888889
joyride,2.78048780487805
cow,2.78947368421053
huff,2.79411764705882
christmas,2.44827586206897
